GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
310M300US42620,42620,"Searcy, AR Micro Area",78706,*****,71712,397,3200,313,207,110,531,86,21,36,1022,398,2013,358,96,78,1917,341
310M300US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3735216,*****,2622692,5037,208555,2792,31789,1396,479337,3088,32653,804,119196,5317,240994,4100,18660,1563,222334,4107
310M300US42680,42680,"Sebastian-Vero Beach, FL Metro Area",147981,*****,127295,1109,13447,507,370,158,1822,294,0,31,2150,933,2897,689,295,288,2602,618
310M300US42700,42700,"Sebring, FL Metro Area",100177,*****,81422,1035,9470,428,319,117,1552,102,13,20,5276,1072,2125,475,388,270,1737,442
310M300US42740,42740,"Sedalia, MO Micro Area",42309,*****,38382,344,1203,133,71,56,236,107,34,39,1117,313,1266,221,176,148,1090,165
310M300US42780,42780,"Selinsgrove, PA Micro Area",40570,*****,39197,98,361,84,24,26,297,34,0,22,217,79,474,96,66,39,408,91
310M300US42820,42820,"Selma, AL Micro Area",40755,*****,11497,131,28677,142,16,19,183,34,23,38,92,102,267,131,29,43,238,125
310M300US42860,42860,"Seneca, SC Micro Area",75926,*****,66794,462,5449,227,278,176,543,67,0,29,1152,437,1710,258,175,108,1535,241
310M300US42900,42900,"Seneca Falls, NY Micro Area",34843,*****,31933,80,1717,131,115,50,251,40,3,6,189,74,635,152,21,18,614,149
310M300US42940,42940,"Sevierville, TN Micro Area",95523,*****,90116,552,662,188,334,163,734,228,12,28,1721,556,1944,386,95,68,1849,398
310M300US42980,42980,"Seymour, IN Micro Area",43779,*****,40264,249,472,102,162,62,812,89,0,24,1605,252,464,157,82,62,382,138
310M300US43020,43020,"Shawano, WI Micro Area",45642,*****,37227,47,141,78,6969,176,169,59,12,15,26,19,1098,185,34,23,1064,183
310M300US43060,43060,"Shawnee, OK Micro Area",71614,*****,54468,225,2283,105,10501,308,518,71,42,28,547,189,3255,372,82,44,3173,374
310M300US43100,43100,"Sheboygan, WI Metro Area",115094,*****,102914,479,1880,185,269,87,6176,131,7,9,1484,519,2364,365,266,144,2098,317
310M300US43140,43140,"Shelby, NC Micro Area",97038,*****,72981,460,20197,289,213,114,939,75,0,28,1222,455,1486,307,56,41,1430,299
310M300US43180,43180,"Shelbyville, TN Micro Area",46854,*****,39425,575,3176,293,54,40,175,164,33,58,2321,614,1670,370,103,82,1567,345
310M300US43220,43220,"Shelton, WA Micro Area",61569,*****,51865,464,949,303,1932,298,941,145,169,100,2780,565,2933,351,189,120,2744,313
310M300US43260,43260,"Sheridan, WY Micro Area",29964,*****,28275,198,299,96,364,146,229,95,0,22,271,173,526,179,7,14,519,175
310M300US43300,43300,"Sherman-Denison, TX Metro Area",126146,*****,109796,619,7055,333,1695,209,1677,154,75,32,2111,619,3737,460,310,142,3427,448
310M300US43320,43320,"Show Low, AZ Micro Area",107902,*****,51648,537,889,142,47642,472,663,109,121,14,3517,600,3422,442,331,142,3091,406
310M300US43340,43340,"Shreveport-Bossier City, LA Metro Area",443974,*****,250133,806,173216,967,2295,312,5142,364,317,118,3766,737,9105,1063,1612,588,7493,882
310M300US43380,43380,"Sidney, OH Micro Area",48902,*****,46103,126,1384,146,149,58,471,98,0,24,140,131,655,184,79,82,576,165
310M300US43420,43420,"Sierra Vista-Douglas, AZ Metro Area",126516,*****,106782,965,4786,413,1548,262,2298,213,507,71,4842,884,5753,734,1000,289,4753,644
310M300US43460,43460,"Sikeston, MO Micro Area",38858,*****,33192,194,4441,191,188,109,147,58,0,23,232,189,658,228,50,50,608,228
310M300US43500,43500,"Silver City, NM Micro Area",28382,*****,26516,265,277,174,530,140,77,63,8,10,343,154,631,187,213,129,418,149
310M300US43580,43580,"Sioux City, IA-NE-SD Metro Area",168647,*****,146432,1053,4441,384,2675,519,3819,154,282,77,6836,1019,4162,593,399,172,3763,584
310M300US43620,43620,"Sioux Falls, SD Metro Area",250564,*****,222150,686,9482,545,4793,399,4089,281,90,46,3359,721,6601,811,644,290,5957,758
310M300US43660,43660,"Snyder, TX Micro Area",17346,*****,15251,275,784,139,109,56,38,33,0,21,734,242,430,167,110,84,320,147
310M300US43700,43700,"Somerset, KY Micro Area",63974,*****,61416,273,632,149,159,140,464,68,0,27,396,212,907,231,64,82,843,223
310M300US43740,43740,"Somerset, PA Micro Area",75619,*****,72098,85,2080,114,50,32,292,83,30,43,327,64,742,150,81,55,661,141
310M300US43760,43760,"Sonora, CA Micro Area",53899,*****,47181,426,975,140,931,209,609,132,155,58,1636,389,2412,285,396,178,2016,298
310M300US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",320010,*****,257969,910,37304,723,1740,317,6236,321,292,49,6336,735,10133,915,1101,262,9032,833
310M300US43900,43900,"Spartanburg, SC Metro Area",325504,*****,236581,921,69648,661,505,184,6712,302,90,59,5142,903,6826,835,580,205,6246,799
310M300US43940,43940,"Spearfish, SD Micro Area",25018,*****,23329,148,239,38,591,123,234,40,42,41,178,129,405,134,26,30,379,137
310M300US43980,43980,"Spencer, IA Micro Area",16387,*****,15733,108,77,62,2,4,79,78,6,8,106,89,384,108,4,7,380,107
310M300US44020,44020,"Spirit Lake, IA Micro Area",17000,*****,16535,45,91,19,48,14,72,27,0,15,90,45,164,47,28,32,136,36
310M300US44060,44060,"Spokane-Spokane Valley, WA Metro Area",547688,*****,485599,945,8577,660,9299,630,11502,565,2437,205,6403,877,23871,1025,1438,264,22433,1015
310M300US44100,44100,"Springfield, IL Metro Area",210550,*****,174866,420,25336,532,179,76,3869,242,123,70,1253,341,4924,641,227,104,4697,636
310M300US44140,44140,"Springfield, MA Metro Area",630385,*****,519110,2446,45717,1204,1730,298,18935,623,230,113,27721,2084,16942,1316,3096,588,13846,1236
310M300US44180,44180,"Springfield, MO Metro Area",455133,*****,420322,696,10592,558,2376,305,6065,444,363,143,3259,615,12156,829,916,299,11240,744
310M300US44220,44220,"Springfield, OH Metro Area",135520,*****,117327,380,11061,501,279,132,858,120,98,20,1097,368,4800,567,62,54,4738,564
310M300US44260,44260,"Starkville, MS Micro Area",49392,*****,28496,197,18328,169,52,51,1449,70,8,14,355,207,704,221,13,19,691,218
310M300US44300,44300,"State College, PA Metro Area",160646,*****,140986,385,6397,339,206,113,9661,388,70,66,799,302,2527,493,403,213,2124,450
310M300US44340,44340,"Statesboro, GA Micro Area",73742,*****,48415,327,21113,307,219,92,1081,93,16,26,980,328,1918,414,405,208,1513,360
310M300US44420,44420,"Staunton-Waynesboro, VA Metro Area",120283,*****,107167,393,8660,457,396,153,845,207,114,88,525,225,2576,479,126,99,2450,463
310M300US44460,44460,"Steamboat Springs, CO Micro Area",24359,*****,23078,273,193,52,157,73,262,50,3,5,457,280,209,94,30,34,179,87
310M300US44500,44500,"Stephenville, TX Micro Area",41016,*****,37586,545,690,117,411,296,314,36,15,26,964,465,1036,346,125,101,911,329
310M300US44540,44540,"Sterling, CO Micro Area",21885,*****,20097,202,254,213,190,55,209,20,0,22,145,119,990,305,205,197,785,212
310M300US44580,44580,"Sterling, IL Micro Area",56823,*****,53013,353,980,163,99,55,326,96,54,50,1278,362,1073,206,216,125,857,166
310M300US44620,44620,"Stevens Point, WI Micro Area",70371,*****,65850,204,504,94,409,141,1870,145,10,13,660,159,1068,195,115,106,953,186
310M300US44660,44660,"Stillwater, OK Micro Area",80634,*****,65396,204,3227,166,4075,390,3570,229,56,44,332,170,3978,423,156,92,3822,404
310M300US44700,44700,"Stockton-Lodi, CA Metro Area",724153,*****,404806,4377,50433,1132,4304,626,109359,1483,4233,344,80536,4134,70482,3286,9290,1214,61192,3128
310M300US44740,44740,"Storm Lake, IA Micro Area",20369,*****,15899,458,543,58,4,6,1849,61,256,17,1635,456,183,80,33,31,150,73
310M300US44780,44780,"Sturgis, MI Micro Area",60890,*****,55338,484,1538,171,263,170,334,94,22,24,1844,457,1551,209,83,63,1468,207
310M300US44860,44860,"Sulphur Springs, TX Micro Area",35929,*****,30172,515,2422,154,99,78,254,37,27,27,2174,500,781,182,62,49,719,171
310M300US44900,44900,"Summerville, GA Micro Area",24880,*****,21638,128,2566,99,17,30,110,50,0,24,195,116,354,121,67,67,287,98
310M300US44920,44920,"Summit Park, UT Micro Area",39731,*****,37725,173,265,48,107,93,654,109,16,22,380,153,584,184,65,64,519,168
310M300US44940,44940,"Sumter, SC Metro Area",107379,*****,51823,395,50480,432,336,121,1277,150,34,35,627,238,2802,595,364,250,2438,506
310M300US44980,44980,"Sunbury, PA Micro Area",93038,*****,88534,265,2529,142,268,144,323,58,95,124,389,137,900,206,130,83,770,187
310M300US45000,45000,"Susanville, CA Micro Area",31470,*****,25615,212,2748,67,968,94,463,41,219,36,865,211,592,116,89,58,503,116
310M300US45020,45020,"Sweetwater, TX Micro Area",14990,*****,13120,311,754,148,103,47,42,48,2,4,711,272,258,148,55,46,203,143
310M300US45060,45060,"Syracuse, NY Metro Area",659262,*****,556104,942,55155,907,3118,414,19541,387,161,82,5893,809,19290,1039,1798,386,17492,1025
310M300US45140,45140,"Tahlequah, OK Micro Area",48404,*****,24864,301,672,120,16688,646,336,56,145,92,756,335,4943,624,261,165,4682,609
310M300US45180,45180,"Talladega-Sylacauga, AL Micro Area",91843,*****,59145,268,29644,347,303,155,469,91,22,27,738,273,1522,371,70,67,1452,368
310M300US45220,45220,"Tallahassee, FL Metro Area",377674,*****,231133,668,124455,673,940,220,9981,403,96,68,3214,630,7855,738,450,146,7405,719
310M300US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2978209,*****,2335632,4723,357666,2876,9134,847,99217,1072,2080,357,86955,3735,87525,3223,14528,1342,72997,2912
310M300US45340,45340,"Taos, NM Micro Area",32809,*****,26895,792,162,130,2384,240,101,67,5,6,2602,692,660,277,265,169,395,222
310M300US45380,45380,"Taylorville, IL Micro Area",33562,*****,32412,51,559,113,86,42,214,59,28,37,39,45,224,132,11,11,213,133
310M300US45460,45460,"Terre Haute, IN Metro Area",170642,*****,154689,309,7622,449,303,80,2294,195,44,55,869,235,4821,529,492,188,4329,475
310M300US45500,45500,"Texarkana, TX-AR Metro Area",149889,*****,104984,659,36161,674,1497,256,1106,166,81,83,2298,536,3762,705,398,231,3364,645
310M300US45520,45520,"The Dalles, OR Micro Area",25687,*****,22448,452,150,56,1002,83,226,90,162,52,1113,422,586,136,87,76,499,123
310M300US45540,45540,"The Villages, FL Metro Area",116754,*****,103550,420,8820,281,371,173,892,223,40,49,1236,377,1845,446,447,170,1398,401
310M300US45580,45580,"Thomaston, GA Micro Area",26241,*****,18300,50,7470,154,81,92,129,71,39,46,0,24,222,152,81,83,141,126
310M300US45620,45620,"Thomasville, GA Micro Area",44909,*****,26958,206,16096,324,52,50,375,204,18,33,383,179,1027,392,35,38,992,394
310M300US45660,45660,"Tiffin, OH Micro Area",55549,*****,52110,191,1473,206,109,57,307,90,0,27,432,136,1118,174,122,72,996,161
310M300US45700,45700,"Tifton, GA Micro Area",40531,*****,25782,542,11932,293,37,44,487,166,15,24,1691,623,587,241,25,33,562,249
310M300US45740,45740,"Toccoa, GA Micro Area",25625,*****,21528,179,3006,271,69,78,107,107,2,6,499,182,414,218,19,28,395,220
310M300US45780,45780,"Toledo, OH Metro Area",605204,*****,473066,1056,86170,934,1477,258,10082,406,198,72,12254,1036,21957,1208,4501,673,17456,1042
310M300US45820,45820,"Topeka, KS Metro Area",233382,*****,199446,807,14432,587,2573,312,2365,280,155,84,4232,768,10179,771,675,223,9504,769
310M300US45860,45860,"Torrington, CT Micro Area",184454,*****,171607,584,3560,388,330,136,3546,202,6,9,2463,464,2942,473,601,364,2341,299
310M300US45900,45900,"Traverse City, MI Micro Area",147606,*****,139880,294,1347,155,1966,251,890,104,93,82,546,178,2884,359,171,89,2713,340
310M300US45940,45940,"Trenton, NJ Metro Area",373362,*****,236826,1523,76559,834,322,142,40012,500,130,118,11840,1393,7673,826,1305,337,6368,730
310M300US45980,45980,"Troy, AL Micro Area",33287,*****,18995,118,12648,420,213,67,731,26,2,3,18,30,680,396,26,39,654,395
310M300US46020,46020,"Truckee-Grass Valley, CA Micro Area",98838,*****,91016,742,582,137,930,298,1123,242,99,72,1823,652,3265,420,308,168,2957,393
310M300US46060,46060,"Tucson, AZ Metro Area",1007257,*****,774499,3793,34872,925,34765,1374,27969,715,1582,290,88351,3639,45219,2198,12087,1333,33132,1630
310M300US46100,46100,"Tullahoma-Manchester, TN Micro Area",101773,*****,92411,407,3331,259,446,271,892,197,23,36,1525,492,3145,343,256,135,2889,311
310M300US46140,46140,"Tulsa, OK Metro Area",977869,*****,698596,1268,77729,819,69224,1429,22293,440,762,120,28241,1210,81024,1660,3057,385,77967,1592
310M300US46180,46180,"Tupelo, MS Micro Area",139354,*****,103800,415,31042,431,145,107,968,333,27,27,1854,466,1518,333,256,149,1262,296
310M300US46220,46220,"Tuscaloosa, AL Metro Area",239589,*****,149514,824,80956,330,393,192,3174,209,77,75,2778,843,2697,423,262,173,2435,373
310M300US46300,46300,"Twin Falls, ID Micro Area",105287,*****,98094,754,556,94,1015,266,1592,240,139,102,2257,733,1634,305,110,66,1524,290
310M300US46340,46340,"Tyler, TX Metro Area",222277,*****,170917,943,39138,620,778,175,3516,268,231,277,4197,893,3500,718,797,282,2703,628
310M300US46380,46380,"Ukiah, CA Micro Area",87497,*****,72378,1085,620,107,3703,564,1509,168,186,27,4644,945,4457,615,478,217,3979,569
310M300US46460,46460,"Union City, TN-KY Micro Area",36918,*****,30584,175,4697,203,89,34,113,27,11,15,562,176,862,226,141,85,721,211
310M300US46500,46500,"Urbana, OH Micro Area",39005,*****,36849,66,613,110,42,29,191,62,32,37,151,67,1127,122,59,64,1068,107
310M300US46520,46520,"Urban Honolulu, HI Metro Area",990060,*****,209222,1376,23248,875,1391,228,424558,3087,92743,1899,9539,883,229359,3874,7795,787,221564,3832
310M300US46540,46540,"Utica-Rome, NY Metro Area",295267,*****,259258,519,15422,577,592,132,9653,275,152,109,3649,467,6541,663,678,191,5863,612
310M300US46620,46620,"Uvalde, TX Micro Area",27015,*****,24032,754,62,61,285,234,282,172,21,32,1667,605,666,566,551,548,115,104
310M300US46660,46660,"Valdosta, GA Metro Area",143969,*****,86212,593,49313,579,348,146,2300,193,59,48,2741,590,2996,612,189,105,2807,598
310M300US46700,46700,"Vallejo-Fairfield, CA Metro Area",434981,*****,229351,2640,61752,990,2106,344,66432,1016,3818,279,39516,2378,32006,1706,4910,786,27096,1552
310M300US46740,46740,"Valley, AL Micro Area",33895,*****,19552,172,13335,138,95,33,339,48,0,24,240,181,334,141,19,28,315,142
310M300US46780,46780,"Van Wert, OH Micro Area",28262,*****,27254,126,339,68,57,76,91,23,0,21,139,70,382,96,84,76,298,66
310M300US46820,46820,"Vermillion, SD Micro Area",13907,*****,12473,84,221,124,400,195,342,50,0,15,97,72,374,171,23,30,351,167
310M300US46860,46860,"Vernal, UT Micro Area",36343,*****,32103,274,189,75,2743,145,182,94,44,35,344,184,738,225,166,101,572,192
310M300US46900,46900,"Vernon, TX Micro Area",12972,*****,10533,311,1092,140,226,87,119,135,0,21,654,273,348,128,62,63,286,99
310M300US46980,46980,"Vicksburg, MS Micro Area",56616,*****,23906,100,31765,196,65,52,268,134,0,30,59,55,553,151,11,16,542,148
310M300US47020,47020,"Victoria, TX Metro Area",99028,*****,85660,747,6103,315,255,149,1008,191,60,100,4094,652,1848,419,377,161,1471,363
310M300US47080,47080,"Vidalia, GA Micro Area",36122,*****,23106,352,9277,261,41,28,275,28,0,27,2771,493,652,296,70,68,582,282
310M300US47180,47180,"Vincennes, IN Micro Area",37763,*****,35557,80,1188,102,24,27,309,51,39,39,188,80,458,111,7,11,451,112
310M300US47220,47220,"Vineland-Bridgeton, NJ Metro Area",154952,*****,102628,1495,29732,812,1229,311,2081,232,11,16,12203,1251,7068,819,1628,579,5440,633
310M300US47240,47240,"Vineyard Haven, MA Micro Area",17275,*****,15224,239,672,213,271,53,53,46,0,19,226,148,829,275,0,19,829,275
310M300US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1717708,*****,1022949,1883,525663,2178,4956,576,65031,1148,1716,206,26834,1718,70559,2695,5917,720,64642,2507
310M300US47300,47300,"Visalia-Porterville, CA Metro Area",458809,*****,361911,3593,7177,506,5787,711,16081,1318,629,112,52819,3283,14405,1450,4522,881,9883,1249
310M300US47340,47340,"Wabash, IN Micro Area",31848,*****,30493,157,279,43,217,82,66,52,0,24,344,172,449,125,97,76,352,105
310M300US47380,47380,"Waco, TX Metro Area",263009,*****,202065,1326,39759,551,1255,441,3860,286,99,96,9954,1157,6017,910,1120,329,4897,818
310M300US47420,47420,"Wahpeton, ND-MN Micro Area",22731,*****,21231,93,111,60,624,131,65,45,5,8,238,106,457,116,32,28,425,111
310M300US47460,47460,"Walla Walla, WA Metro Area",63861,*****,54483,826,927,138,590,230,1027,164,67,54,4105,773,2662,369,520,293,2142,295
310M300US47540,47540,"Wapakoneta, OH Micro Area",45778,*****,44405,144,163,70,80,51,276,89,28,35,264,143,562,111,40,27,522,108
310M300US47580,47580,"Warner Robins, GA Metro Area",188764,*****,113167,1016,60917,1019,642,224,4855,278,23,38,3654,791,5506,966,954,460,4552,849
310M300US47620,47620,"Warren, PA Micro Area",40345,*****,39488,27,185,43,47,25,209,36,0,22,33,23,383,62,17,13,366,59
310M300US47660,47660,"Warrensburg, MO Micro Area",53941,*****,48064,219,2445,210,333,81,804,138,170,24,236,122,1889,329,98,71,1791,310
310M300US47700,47700,"Warsaw, IN Micro Area",78720,*****,73942,508,637,165,205,85,819,133,12,23,1659,469,1446,269,229,162,1217,217
310M300US47780,47780,"Washington, IN Micro Area",32777,*****,31215,397,603,85,11,17,68,53,11,17,554,396,315,79,0,24,315,79
310M300US47820,47820,"Washington, NC Micro Area",47316,*****,33684,408,12526,385,21,25,80,79,57,92,281,222,667,273,182,145,485,232
310M300US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6090196,*****,3322625,7606,1547874,3500,18243,1212,605691,2775,3714,341,353099,8267,238950,5076,33584,2251,205366,4677
310M300US47920,47920,"Washington Court House, OH Micro Area",28659,*****,26941,100,567,90,0,21,238,43,17,29,205,100,691,108,115,59,576,101
310M300US47940,47940,"Waterloo-Cedar Falls, IA Metro Area",170055,*****,148539,475,12129,388,496,152,3041,253,321,91,2081,498,3448,422,306,150,3142,437
310M300US47980,47980,"Watertown, SD Micro Area",27963,*****,26488,96,141,55,504,145,180,49,8,14,46,50,596,152,9,18,587,152
310M300US48020,48020,"Watertown-Fort Atkinson, WI Micro Area",84586,*****,79739,478,735,112,97,46,570,81,35,33,1668,482,1742,263,298,163,1444,204
310M300US48060,48060,"Watertown-Fort Drum, NY Metro Area",116567,*****,100401,437,6753,413,710,349,1792,249,329,121,1793,339,4789,583,544,161,4245,560
310M300US48100,48100,"Wauchula, FL Micro Area",27326,*****,22175,788,2206,178,41,50,164,161,9,23,2455,787,276,150,44,51,232,144
310M300US48140,48140,"Wausau, WI Metro Area",135293,*****,123418,295,936,161,429,110,7698,204,36,38,452,186,2324,325,73,47,2251,314
310M300US48180,48180,"Waycross, GA Micro Area",54829,*****,39928,504,12306,298,223,183,434,47,17,29,1181,630,740,306,33,50,707,306
310M300US48220,48220,"Weatherford, OK Micro Area",29169,*****,23690,418,891,78,634,228,342,90,20,24,957,354,2635,279,219,127,2416,252
310M300US48260,48260,"Weirton-Steubenville, WV-OH Metro Area",120337,*****,112380,145,4870,253,143,68,501,77,51,61,118,87,2274,290,120,76,2154,285
310M300US48300,48300,"Wenatchee, WA Metro Area",115723,*****,95973,1109,493,204,1094,205,1087,212,131,64,13011,1010,3934,508,945,320,2989,401
310M300US48460,48460,"West Plains, MO Micro Area",40139,*****,38497,171,130,64,142,95,188,82,0,23,187,162,995,150,17,28,978,145
310M300US48500,48500,"West Point, MS Micro Area",19990,*****,7948,130,11799,199,68,66,130,152,0,20,0,20,45,42,0,20,45,42
310M300US48540,48540,"Wheeling, WV-OH Metro Area",143801,*****,135530,147,4882,226,397,113,660,105,44,67,413,136,1875,276,139,81,1736,271
310M300US48580,48580,"Whitewater-Elkhorn, WI Micro Area",102917,*****,96362,509,1172,156,361,170,1007,113,71,78,1895,392,2049,279,520,207,1529,240
310M300US48620,48620,"Wichita, KS Metro Area",642339,*****,527374,1969,48552,1031,5606,689,23301,473,260,160,14185,1712,23061,1182,1804,349,21257,1129
310M300US48660,48660,"Wichita Falls, TX Metro Area",150940,*****,121303,909,13754,490,1506,319,2880,268,51,36,5726,829,5720,665,850,276,4870,626
310M300US48700,48700,"Williamsport, PA Metro Area",115398,*****,106211,232,5711,303,173,77,704,101,12,17,523,216,2064,312,130,112,1934,294
310M300US48780,48780,"Williston, ND Micro Area",32916,*****,28040,515,1130,137,923,226,218,149,10,18,1158,526,1437,366,212,193,1225,305
310M300US48820,48820,"Willmar, MN Micro Area",42577,*****,37521,482,1846,190,168,90,347,63,0,18,2089,482,606,175,65,44,541,173
310M300US48900,48900,"Wilmington, NC Metro Area",277496,*****,222052,917,40274,637,862,313,3159,341,215,95,4962,876,5972,757,503,222,5469,727
310M300US48940,48940,"Wilmington, OH Micro Area",41869,*****,39428,159,901,118,49,49,168,57,13,21,179,118,1131,183,94,72,1037,171
310M300US48980,48980,"Wilson, NC Micro Area",81379,*****,41379,653,32307,278,490,231,634,222,1,4,5063,765,1505,372,351,214,1154,387
310M300US49020,49020,"Winchester, VA-WV Metro Area",134712,*****,121282,611,6353,448,431,145,1810,196,90,72,1504,579,3242,475,175,85,3067,461
310M300US49080,49080,"Winnemucca, NV Micro Area",17088,*****,15063,320,110,64,800,64,43,39,3,8,623,292,446,111,58,61,388,104
310M300US49100,49100,"Winona, MN Micro Area",50992,*****,47759,129,750,107,177,52,1371,101,10,17,249,117,676,159,63,56,613,153
310M300US49180,49180,"Winston-Salem, NC Metro Area",658195,*****,500332,1895,116487,920,1891,326,10971,376,486,149,16080,1866,11948,913,1208,374,10740,884
310M300US49220,49220,"Wisconsin Rapids-Marshfield, WI Micro Area",73427,*****,69364,317,484,145,409,66,1482,49,12,18,630,336,1046,214,63,41,983,210
310M300US49260,49260,"Woodward, OK Micro Area",21140,*****,18837,278,176,101,323,152,39,19,5,7,662,286,1098,192,43,50,1055,183
310M300US49300,49300,"Wooster, OH Micro Area",115915,*****,110182,212,1610,220,262,166,1138,124,24,27,673,232,2026,319,135,86,1891,298
310M300US49340,49340,"Worcester, MA-CT Metro Area",934923,*****,794817,2229,42175,1144,2600,575,40171,661,195,92,27993,1930,26972,1543,3900,604,23072,1419
310M300US49380,49380,"Worthington, MN Micro Area",21854,*****,17069,471,948,88,132,53,1372,105,8,10,1960,460,365,156,87,82,278,130
310M300US49420,49420,"Yakima, WA Metro Area",248279,*****,193584,2210,2410,540,10133,512,2472,373,193,94,31604,2092,7883,768,1590,394,6293,668
310M300US49460,49460,"Yankton, SD Micro Area",22660,*****,20940,91,424,53,532,141,150,56,17,28,118,86,479,156,25,17,454,155
310M300US49620,49620,"York-Hanover, PA Metro Area",442216,*****,393265,1108,25093,735,521,181,6417,304,175,100,5778,1004,10967,892,1040,394,9927,831
310M300US49660,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",548821,*****,469551,650,58835,1050,1050,240,3693,285,67,68,2542,471,13083,1094,981,234,12102,1070
310M300US49700,49700,"Yuba City, CA Metro Area",170227,*****,121812,1440,4454,295,1937,304,19388,647,839,208,9454,1065,12343,1199,1780,477,10563,1010
310M300US49740,49740,"Yuma, AZ Metro Area",204281,*****,149306,2866,4267,328,2630,369,2662,299,131,85,40122,2864,5163,669,1423,432,3740,479
310M300US49780,49780,"Zanesville, OH Micro Area",85933,*****,79157,164,2673,284,199,81,341,133,16,8,389,187,3158,355,378,199,2780,337
310M300US49820,49820,"Zapata, TX Micro Area",14415,*****,13681,400,122,179,0,21,102,127,0,21,510,336,0,21,0,21,0,21
