GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US60620,60620,ZCTA5 60620,33304,1627
8600000US60621,60621,ZCTA5 60621,19845,1518
8600000US60622,60622,ZCTA5 60622,87143,4039
8600000US60623,60623,ZCTA5 60623,31445,1070
8600000US60624,60624,ZCTA5 60624,22467,1373
8600000US60625,60625,ZCTA5 60625,63106,1712
8600000US60626,60626,ZCTA5 60626,39163,2086
8600000US60628,60628,ZCTA5 60628,38206,2337
8600000US60629,60629,ZCTA5 60629,41856,1493
8600000US60630,60630,ZCTA5 60630,70122,1994
8600000US60631,60631,ZCTA5 60631,82226,3371
8600000US60632,60632,ZCTA5 60632,42335,1382
8600000US60633,60633,ZCTA5 60633,50164,5052
8600000US60634,60634,ZCTA5 60634,62223,2773
8600000US60636,60636,ZCTA5 60636,27573,1878
8600000US60637,60637,ZCTA5 60637,28024,1681
8600000US60638,60638,ZCTA5 60638,67045,2530
8600000US60639,60639,ZCTA5 60639,41307,1294
8600000US60640,60640,ZCTA5 60640,50488,2309
8600000US60641,60641,ZCTA5 60641,56488,2229
8600000US60642,60642,ZCTA5 60642,92797,10161
8600000US60643,60643,ZCTA5 60643,59488,3734
8600000US60644,60644,ZCTA5 60644,27617,2276
8600000US60645,60645,ZCTA5 60645,50589,2669
8600000US60646,60646,ZCTA5 60646,86534,6946
8600000US60647,60647,ZCTA5 60647,68223,2646
8600000US60649,60649,ZCTA5 60649,24941,2266
8600000US60651,60651,ZCTA5 60651,36283,1822
8600000US60652,60652,ZCTA5 60652,65770,3994
8600000US60653,60653,ZCTA5 60653,28411,2752
8600000US60654,60654,ZCTA5 60654,104629,7203
8600000US60655,60655,ZCTA5 60655,94524,2408
8600000US60656,60656,ZCTA5 60656,60575,3350
8600000US60657,60657,ZCTA5 60657,88708,2826
8600000US60659,60659,ZCTA5 60659,50554,3084
8600000US60660,60660,ZCTA5 60660,45442,2667
8600000US60661,60661,ZCTA5 60661,104714,8826
8600000US60706,60706,ZCTA5 60706,58809,4386
8600000US60707,60707,ZCTA5 60707,55566,4030
8600000US60712,60712,ZCTA5 60712,93226,7097
8600000US60714,60714,ZCTA5 60714,58298,2905
8600000US60803,60803,ZCTA5 60803,51439,3832
8600000US60804,60804,ZCTA5 60804,44110,1583
8600000US60805,60805,ZCTA5 60805,67482,3345
8600000US60827,60827,ZCTA5 60827,31008,1325
8600000US60901,60901,ZCTA5 60901,45542,2081
8600000US60910,60910,ZCTA5 60910,50764,6852
8600000US60911,60911,ZCTA5 60911,61938,10746
8600000US60912,60912,ZCTA5 60912,36563,14049
8600000US60913,60913,ZCTA5 60913,66800,9324
8600000US60914,60914,ZCTA5 60914,65924,3021
8600000US60915,60915,ZCTA5 60915,55789,3186
8600000US60917,60917,ZCTA5 60917,75388,17812
8600000US60918,60918,ZCTA5 60918,57667,18358
8600000US60919,60919,ZCTA5 60919,65167,13377
8600000US60920,60920,ZCTA5 60920,44444,3208
8600000US60921,60921,ZCTA5 60921,39500,15883
8600000US60922,60922,ZCTA5 60922,63641,11806
8600000US60924,60924,ZCTA5 60924,52951,7783
8600000US60926,60926,ZCTA5 60926,-,**
8600000US60927,60927,ZCTA5 60927,56705,12411
8600000US60928,60928,ZCTA5 60928,52500,6121
8600000US60929,60929,ZCTA5 60929,51500,16565
8600000US60930,60930,ZCTA5 60930,63250,10878
8600000US60931,60931,ZCTA5 60931,61458,18180
8600000US60932,60932,ZCTA5 60932,102875,68477
8600000US60933,60933,ZCTA5 60933,55417,8543
8600000US60934,60934,ZCTA5 60934,32500,29883
8600000US60935,60935,ZCTA5 60935,70052,4321
8600000US60936,60936,ZCTA5 60936,43929,8026
8600000US60938,60938,ZCTA5 60938,52432,6808
8600000US60940,60940,ZCTA5 60940,70965,4778
8600000US60941,60941,ZCTA5 60941,70500,11034
8600000US60942,60942,ZCTA5 60942,42298,12754
8600000US60945,60945,ZCTA5 60945,49844,7586
8600000US60946,60946,ZCTA5 60946,64167,15598
8600000US60948,60948,ZCTA5 60948,73239,19159
8600000US60949,60949,ZCTA5 60949,46750,8770
8600000US60950,60950,ZCTA5 60950,60625,8315
8600000US60951,60951,ZCTA5 60951,69659,8408
8600000US60952,60952,ZCTA5 60952,53636,13423
8600000US60953,60953,ZCTA5 60953,46161,8457
8600000US60954,60954,ZCTA5 60954,62670,6852
8600000US60955,60955,ZCTA5 60955,50650,4110
8600000US60957,60957,ZCTA5 60957,53186,3287
8600000US60958,60958,ZCTA5 60958,26607,4305
8600000US60959,60959,ZCTA5 60959,53828,7865
8600000US60960,60960,ZCTA5 60960,50000,9413
8600000US60961,60961,ZCTA5 60961,68409,19702
8600000US60962,60962,ZCTA5 60962,40865,6208
8600000US60963,60963,ZCTA5 60963,51549,6819
8600000US60964,60964,ZCTA5 60964,55625,6055
8600000US60966,60966,ZCTA5 60966,39496,2619
8600000US60968,60968,ZCTA5 60968,55000,24349
8600000US60969,60969,ZCTA5 60969,65625,18008
8600000US60970,60970,ZCTA5 60970,38290,3533
8600000US60973,60973,ZCTA5 60973,55550,14980
8600000US60974,60974,ZCTA5 60974,43333,6803
8600000US61001,61001,ZCTA5 61001,53333,19944
8600000US61006,61006,ZCTA5 61006,54808,7340
8600000US61007,61007,ZCTA5 61007,54063,14668
8600000US61008,61008,ZCTA5 61008,58654,4842
8600000US61010,61010,ZCTA5 61010,73333,7088
8600000US61011,61011,ZCTA5 61011,94271,34321
8600000US61012,61012,ZCTA5 61012,59152,6879
8600000US61013,61013,ZCTA5 61013,57222,11111
8600000US61014,61014,ZCTA5 61014,53333,5507
8600000US61015,61015,ZCTA5 61015,79318,53105
8600000US61016,61016,ZCTA5 61016,68828,8975
8600000US61018,61018,ZCTA5 61018,50893,5617
8600000US61019,61019,ZCTA5 61019,63047,7267
8600000US61020,61020,ZCTA5 61020,68878,5907
8600000US61021,61021,ZCTA5 61021,60627,3453
8600000US61024,61024,ZCTA5 61024,52294,11488
8600000US61025,61025,ZCTA5 61025,64055,7442
8600000US61027,61027,ZCTA5 61027,-,**
8600000US61028,61028,ZCTA5 61028,48487,6250
8600000US61030,61030,ZCTA5 61030,51346,6768
8600000US61031,61031,ZCTA5 61031,57019,6575
8600000US61032,61032,ZCTA5 61032,40698,2710
8600000US61036,61036,ZCTA5 61036,58750,8836
8600000US61037,61037,ZCTA5 61037,77434,41561
8600000US61038,61038,ZCTA5 61038,75541,27668
8600000US61039,61039,ZCTA5 61039,56875,9306
8600000US61041,61041,ZCTA5 61041,44688,4587
8600000US61042,61042,ZCTA5 61042,47500,18300
8600000US61043,61043,ZCTA5 61043,50000,21017
8600000US61044,61044,ZCTA5 61044,70625,26101
8600000US61046,61046,ZCTA5 61046,58301,4360
8600000US61047,61047,ZCTA5 61047,57541,10535
